addresses,hw_vendor,id,last_seen,names,os,os_version,sources
"23.20.4.15, 172.31.4.15, fde9:727a:f17a:6512:d632:9c26:c7dc:2452",AWS,be95da9e-f5d8-4ca6-a24f-8552c9d5439d,1763100842,"RZCLOUD-SERVER-415, RZCLOUD-SERVER-415.LOCALDOMAIN, RZCLOUD-SERVER-415.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-415.COMPUTE.INTERNAL, RZCLOUD-SERVER-415.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.17, 172.31.4.17, fde9:727a:817:d5f5:bf40:1ec5:9c43:6ed5",AWS,b848d0ef-c4a0-44e2-9f9b-b1393e10ece5,1763100842,"RZCLOUD-SERVER-417, RZCLOUD-SERVER-417.LOCALDOMAIN, RZCLOUD-SERVER-417.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-417.COMPUTE.INTERNAL, RZCLOUD-SERVER-417.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.26.7,,bf8d991f-ce4f-4dc0-ac53-1b9de4de95a5,1763100778,"RZDMZ-SERVER-267, RZDMZ-SERVER-267.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
198.51.28.4,HP,b9b44962-6dad-4ac5-8020-73717e75d575,1763100780,"RZDMZ-SERVER-284, RZDMZ-SERVER-284.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.7,SUSE,b9422999-5a64-4b8d-abd3-490284ab9194,1763100780,RZDMZ-SERVER-287,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.26,HP,bf2f641b-27e4-42ad-95ad-4b43f0e02efe,1763100781,RZDMZ-SERVER-2826,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
,Dell,c60b7ed9-96a3-45df-aa6f-88e0e377aaae,1763090750,RZDC-SERVER-1313,,,AzureAD
,Dell,c291c234-8f00-4128-9d78-e0cb0a0004fb,1763090750,RZHQ-SERVER-318,,,AzureAD
,Dell,c7cadaea-fa2e-46d8-8a03-3355e5e422e5,1763090750,RZHQ-SERVER-517,,,AzureAD
10.0.0.16,Proxmox,c44b29dd-1db7-4348-963c-13a3737836c0,1763100777,,,,"Nessus, runZero"
10.0.2.44,Microsoft,c5238430-8f34-4e6f-a22c-7f11cd6e44ed,1763100780,RZHQ-SERVER-244,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.5.22,Microsoft,c01d4acf-f838-4102-94af-10d059223607,1763100784,"RZHQ-SERVER-522, RZHQ-SERVER-522.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.6.20,SUSE,c0d0c095-3bae-4f08-a9ed-c08837c12fef,1763100786,"RZHQ-SERVER-620, RZHQ-SERVER-620.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.7.4,IBM,c60cfc6b-41cb-421c-ac0c-4c7059d62eb6,1763100786,"RZHQ-SERVER-74, RZHQ-SERVER-74.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.7.22,HP,c72374f7-4bcf-4aa5-b38a-83bd920eb902,1763100787,RZHQ-SERVER-722,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.46,Dell,c17efe23-1cb4-48f2-9dfb-e7c634357a68,1763100787,RZHQ-SERVER-746,CentOS Linux,,"AzureAD, Nessus, runZero"
10.0.7.50,Dell,c2d2f8f5-370d-41b3-b85f-376f2faaa79a,1763100787,RZHQ-SERVER-750,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.8.5,IBM,c7e5ec0f-dfaa-4586-8064-d2e45099918e,1763100790,"RZHQ-SERVER-85, RZHQ-SERVER-85.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.8.6,,c4ee0f03-98b6-4f71-b86f-88f6ed24a0fb,1763100790,RZHQ-SERVER-86,Ubuntu Linux,16.04,runZero
10.0.8.8,HP,c57dd773-f3be-4b01-9887-04a855f14439,1763100764,"RZHQ-SERVER-88, N50LON.NQG, CQKOL",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.10.40,VMware,c2750297-a7f0-4a6d-8443-d0a706d8ac45,1763100778,"RZBACNET-SERVER-1040.LOCALDOMAIN, RZBACNET-SERVER-1040",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.12.30,HP,c12c6ad7-4e4e-4298-8e12-f4aeafa7ecff,1763100780,RZDC-SERVER-1230,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.15.26,Dell,c484cc3a-0f7c-4ce7-9757-f4e68d8bf0cf,1763100783,RZDC-SERVER-1526,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.16.29,SUSE,c75f9194-2d9d-4a2d-b6dd-e2a30fd85fd4,1763100784,RZDC-SERVER-1629,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.19.32,IBM,c632e977-69c5-477a-b6e0-0586579eb953,1763100789,RZDC-SERVER-1932,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.2.32, 172.31.2.32, fde9:727a:c27c:baa8:c319:25f6:f5cb:e9cd",AWS,c1017421-6aa3-4953-b6ed-2d44cdddd5fd,1763100842,"RZCLOUD-SERVER-232, RZCLOUD-SERVER-232.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-232.COMPUTE.INTERNAL, RZCLOUD-SERVER-232.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.47, 172.31.2.47, fde9:727a:c295:eeef:95a3:5fb:1aff:7fc8",AWS,c76de941-31ff-4f8f-9246-c7d7a6ce5335,1763100842,"RZCLOUD-SERVER-247, RZCLOUD-SERVER-247.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-247.COMPUTE.INTERNAL, RZCLOUD-SERVER-247.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.48, 172.31.2.48, fde9:727a:bef5:dd00:3d52:15bc:9bed:8152",AWS,c7fe728c-ef75-4113-ac98-964c4d2a8302,1763100780,"RZCLOUD-SERVER-248, RZCLOUD-SERVER-248.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-248.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.3.18, 172.31.3.18, fde9:727a:dd34:cb:d80e:e154:dc8c:6bfe",AWS,c25dd5b1-63a4-4736-9cf8-23540f5de714,1763100842,"RZCLOUD-SERVER-318, RZCLOUD-SERVER-318.LOCALDOMAIN, RZCLOUD-SERVER-318.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-318.COMPUTE.INTERNAL, RZCLOUD-SERVER-318.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.35, 172.31.4.35, fde9:727a:fbe5:5b42:a2a0:801a:b138:a01b",AWS,c588bf59-e12c-412d-bece-1ad66f2423c2,1763100783,"RZCLOUD-SERVER-435, RZCLOUD-SERVER-435.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-435.COMPUTE.INTERNAL",Linux,,"AWS, runZero"
198.51.26.21,Proxmox,c627895a-c76c-4dec-b636-e329be8244c9,1763100778,RZDMZ-SERVER-2621,Microsoft Windows Server (23H2),,runZero
198.51.26.41,Proxmox,c5decd79-d8c8-4939-a53e-49e68c8462b8,1763100778,RZDMZ-SERVER-2641,Microsoft Windows Server (23H2),,runZero
198.51.27.22,Microsoft,c4c966eb-b18d-4652-99f9-328f92380ae3,1763100779,"RZDMZ-SERVER-2722, RZDMZ-SERVER-2722.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.37,Dell,c18e8d63-be1b-4320-9026-758561debd44,1763100781,RZDMZ-SERVER-2837,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.5,HP,c1318b55-cbdc-4013-ba1e-047336638497,1763100782,RZDMZ-SERVER-295,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
,SUSE,cc2b5325-084f-4ee4-ada9-0a5b8b8ed5dc,1763090750,RZHQ-SERVER-037,,,AzureAD
,Dell,c9907763-988d-4abf-b33d-588be38593de,1763090750,RZHQ-SERVER-523,,,AzureAD
,IBM,cb548719-37a7-43c0-a7ba-caf0ed369f85,1763090750,RZDC-SERVER-1812,,,AzureAD
10.0.4.24,IBM,caba1602-b761-4770-b8f5-32810693967b,1763100783,RZHQ-SERVER-424,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.8,HP,ce83531a-6c2c-4d73-9992-21f32639ad45,1763100786,RZHQ-SERVER-78,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.11.32,Proxmox,cbe46245-89be-49c0-a9b0-ad5154a85c74,1763100778,RZDC-SERVER-1132,Microsoft Windows Server (23H2),,runZero
10.0.12.44,SUSE,cce99164-8313-4c82-9da3-5ca395ea7d8d,1763100780,RZDC-SERVER-1244,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.4,Microsoft,cb7fbaab-f221-4b14-a4c2-874992f9dd89,1763100782,RZDC-SERVER-144,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.14.44,Microsoft,cf37721b-568a-4b95-9136-8dd86ffd1371,1763100782,"RZDC-SERVER-1444, RZDC-SERVER-1444.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.15.12,,cabb538d-56de-4b52-b384-cde9fd9088d3,1763100783,RZDC-SERVER-1512,Ubuntu Linux,16.04,runZero
10.0.15.23,Proxmox,cf27dabf-f559-46ec-b664-b79f7eee0c9a,1763100783,,Debian Linux,12,"Nessus, runZero"
10.0.16.48,HP,cefe9705-7b52-48e0-a554-49cd52516e7c,1763100785,RZDC-SERVER-1648,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.17.38,Microsoft,ccc60c66-ee0e-4f4e-9e78-d900807e6991,1763100786,"RZDC-SERVER-1738, RZDC-SERVER-1738.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.17.41,Microsoft,cc70407f-681d-436b-aa2f-ee0213764bc5,1763100786,"RZDC-SERVER-1741, RZDC-SERVER-1741.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.18.12,Proxmox,ca957196-c6b6-4754-b395-fae6b8956d41,1763100787,,Debian Linux,12,"Nessus, runZero"
10.0.18.23,HP,c86b75ec-dee6-4992-9cd1-50539e54ab98,1763100787,"RZDC-SERVER-1823, RZDC-SERVER-1823.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.20.5,VMware,ce9d453b-f476-4b17-9e86-2a02674ff1b4,1763100778,"RZBACNET-SERVER-205.LOCALDOMAIN, RZBACNET-SERVER-205",Ubuntu Linux,,"AzureAD, Nessus, runZero"
"23.20.1.47, 172.31.1.47, fde9:727a:7c51:fed5:71c8:dcb8:5170:633a",AWS,c8c9c3a3-b647-4a74-9c97-be5e046d8056,1763100843,"RZCLOUD-SERVER-147, RZCLOUD-SERVER-147.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-147.COMPUTE.INTERNAL, RZCLOUD-SERVER-147.US-EAST-2.COMPUTE.AMAZONAWS.COM",,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.15, 172.31.2.15, fde9:727a:b7a0:42e6:8650:52bc:fff9:eb50",AWS,c92f67c5-3141-49e3-8d79-efe0e8f6e2c7,1763100842,"RZCLOUD-SERVER-215, RZCLOUD-SERVER-215.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-215.COMPUTE.INTERNAL, RZCLOUD-SERVER-215.US-EAST-2.COMPUTE.AMAZONAWS.COM",CentOS Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.22, 172.31.2.22, fde9:727a:8255:a874:3fc0:a445:34d1:ed0c",AWS,ce3c6388-0ca1-4b1b-9a10-5b866cd3bfea,1763100843,"RZCLOUD-SERVER-222, RZCLOUD-SERVER-222.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-222.COMPUTE.INTERNAL, RZCLOUD-SERVER-222.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.23, 172.31.2.23, fde9:727a:3072:e19d:58e6:bee3:dea0:2185",AWS,c801c913-8c6c-4d39-9e5c-6edfc6b3dd93,1763100780,"RZCLOUD-SERVER-223, RZCLOUD-SERVER-223.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-223.COMPUTE.INTERNAL",CentOS Linux,,"AWS, runZero"
"23.20.2.36, 172.31.2.36, fde9:727a:3823:6f79:36a0:a3ae:94b6:3058",AWS,c95d8384-b67b-468f-bae2-4cca5b4914b4,1763100842,"RZCLOUD-SERVER-236, RZCLOUD-SERVER-236.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-236.COMPUTE.INTERNAL, RZCLOUD-SERVER-236.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,22.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.33, 172.31.4.33, fde9:727a:f5b:97e:f3db:4f:3bf6:807",AWS,c86c20d6-2766-441f-9ccb-09213ebe7767,1763100783,"RZCLOUD-SERVER-433, RZCLOUD-SERVER-433.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-433.COMPUTE.INTERNAL",,,"AWS, runZero"
198.51.25.9,Microsoft,cc8b0902-320e-43c8-955f-67a2474f57bf,1763100776,RZDMZ-SERVER-259,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.15,Microsoft,c995c6d3-80e3-4134-bdc2-a04a6c67b12e,1763100777,"RZDMZ-SERVER-2515, RZDMZ-SERVER-2515.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.26,SUSE,ccd8a495-0b03-4fac-89b3-80282b71128d,1763100777,RZDMZ-SERVER-2526,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.25,SUSE,c94a4060-4361-426b-9801-d1fc7f947429,1763100778,RZDMZ-SERVER-2625,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.34,Microsoft,cb9de4d9-7d28-484f-9c95-8aef64f45c56,1763100778,RZDMZ-SERVER-2634,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.13,Dell,ce1a5dba-3d76-4797-a35e-66ec11e81156,1763100779,RZDMZ-SERVER-2713,,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.12,HP,cfb5e24f-62e8-4360-b483-9ecddf1e4c11,1763100780,"RZDMZ-SERVER-2812, RZDMZ-SERVER-2812.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.17,Microsoft,cdbde8ed-3457-47e9-bfd6-20304d6d481f,1763100780,"RZDMZ-SERVER-2817, RZDMZ-SERVER-2817.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.34,SUSE,cd7869fc-1470-4653-b294-51c78c43f2b4,1763100782,RZDMZ-SERVER-2934,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.29.37,SUSE,c90b5ac9-dd14-4d46-b54c-d5f48afc2e4b,1763100782,RZDMZ-SERVER-2937,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
,SUSE,d268c3de-889e-488d-9760-05f9391111dc,1763090750,RZDC-SERVER-179,,,AzureAD
,Dell,d6abb4d9-f1f6-4a65-bb80-06328f2d6ee5,1763090750,RZDC-SERVER-1918,,,AzureAD
,HP,d017fac9-c3a7-419d-ae39-6d4754544390,1763090750,RZHQ-SERVER-350,,,AzureAD
10.0.0.37,Proxmox,d5c41f5d-74f7-45bf-a36d-5ccc1cd9d75e,1763100778,RZHQ-SERVER-037.LOCALDOMAIN,Debian Linux,12,"Nessus, runZero"
10.0.0.48,Proxmox,d5ce72d1-19dd-4cf7-ae9b-47174ed4096f,1763100778,,,,"Nessus, runZero"
10.0.1.31,Proxmox,d2d97a0a-3c53-48ba-a62d-dd08565d1bc4,1763100779,,Debian Linux,12,"Nessus, runZero"
10.0.1.43,,d77599ec-b6f0-43ab-b034-1a6852e18fa5,1763100779,RZHQ-SERVER-143,CentOS Linux,,runZero
10.0.2.8,IBM,d2b76919-6448-46a4-8157-281b1f310696,1763100780,RZHQ-SERVER-28,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.2.49,Apple,d64fcf05-67c4-4ee2-a082-4add38ae66df,1763100780,RZHQ-SENSOR-249,Apple audioOS,17.5,"Nessus, runZero"
10.0.4.46,SUSE,d51904a4-d00d-496b-bac2-f0eeb12c01d7,1763100783,RZHQ-SERVER-446,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.6.21,IBM,d7153661-0664-42c8-9627-39da0d0fd30d,1763100786,RZHQ-SERVER-621,Raspberry Pi OS,9.0,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.7.31,Intel,d78a7b45-ee83-4f0a-b8a8-32d90f947ee3,1763100787,RZHQ-SERVER-731,Ubuntu Linux,22.04,runZero
10.0.8.46,HP,d4747af0-0f95-431f-8699-b41330a445d5,1763100790,RZHQ-SERVER-846,CentOS Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.9.3,,d7719bf5-4aa3-474f-88f6-a5b5c72de0c6,1763100790,RZHQ-SERVER-93,CentOS Linux,,runZero
10.0.11.50,VMware,d2c0cc87-d25b-4642-8852-20af279b98be,1763100778,"RZDC-SERVER-1150.LOCALDOMAIN, RZDC-SERVER-1150",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.14.15,VMware,d1e1dcc8-90f5-461c-b8b2-4bd1beaa1d90,1763100782,"RZDC-SERVER-1415.LOCALDOMAIN, RZDC-SERVER-1415",Ubuntu Linux,,runZero
10.0.14.16,Proxmox,d0e074ba-8dbe-4d30-915c-cf4cd4f1230f,1763100781,,,,"Nessus, runZero"
10.0.15.6,,d6783b80-e75e-490c-a60c-02df7992b856,1763100783,RZDC-SERVER-156,Ubuntu Linux,16.04,runZero
10.0.16.20,Microsoft,d1f2b5b5-0158-425e-8ed7-58bdab86f1c6,1763100784,RZDC-SERVER-1620,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.19.26,VMware,d0cb580f-c856-421a-ad9b-49bb00eae898,1763100789,"RZDC-SERVER-1926.LOCALDOMAIN, RZDC-SERVER-1926",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.19.33,Proxmox,d2499968-27f6-4c3f-ba69-d04b758c5901,1763100789,RZDC-SERVER-1933,Microsoft Windows Server (23H2),,runZero
10.0.20.3,IBM,d28c84b1-82c3-4a76-a8d2-247309df25f9,1763100778,RZBACNET-SERVER-203,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.20.38,Dell,d0711c8a-9dd6-4807-b8ba-4abaae29f835,1763100778,RZBACNET-SERVER-2038,CentOS Linux,,"AzureAD, Nessus, runZero"
"23.20.1.3, 172.31.1.3, fde9:727a:55c4:8b89:1d58:122:d7a1:21e",AWS,d06fb12f-d763-408b-bddb-d64a0e4a67d1,1763100842,"RZCLOUD-SERVER-13, RZCLOUD-SERVER-13.LOCALDOMAIN, RZCLOUD-SERVER-13.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-13.COMPUTE.INTERNAL, RZCLOUD-SERVER-13.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.46, 172.31.1.46, fde9:727a:874:e1d9:7c04:4546:1c9d:971e",AWS,d6bccf0d-7c63-450f-af78-7e1777c4237a,1763100779,"RZCLOUD-SERVER-146, RZCLOUD-SERVER-146.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-146.COMPUTE.INTERNAL",Microsoft Windows Server (23H2),,"AWS, runZero"
"23.20.3.11, 172.31.3.11, fde9:727a:7126:e9ee:e6bf:9846:6a7:498b",AWS,d09de0f5-9b43-4dc3-b717-76066bdefc7d,1763100842,"RZCLOUD-SERVER-311, RZCLOUD-SERVER-311.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-311.COMPUTE.INTERNAL, RZCLOUD-SERVER-311.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.42,Intel,d1eddc5c-09f8-4f9d-a85b-f1c1904c81a1,1763100778,RZDMZ-SERVER-2542,Ubuntu Linux,22.04,runZero
198.51.27.6,SUSE,d2c027e5-8595-4a84-8c85-41862bf90984,1763100779,RZDMZ-SERVER-276,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.20,Microsoft,d434996c-4931-45f6-b13a-e0e8a41f0726,1763100779,"RZDMZ-SERVER-2720, RZDMZ-SERVER-2720.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.38,,d7b10602-1603-4506-b6f4-65cd4a9793fd,1763100780,RZDMZ-SERVER-2738,Ubuntu Linux,16.04,runZero
198.51.27.45,SUSE,d2b445bd-9ded-42d2-b33f-524ed68bf9a2,1763100780,RZDMZ-SERVER-2745,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.47,,d61ccb2c-7892-4372-902d-0d7b880e6e29,1763100780,RZDMZ-SERVER-2747,Ubuntu Linux,16.04,runZero
198.51.28.19,Microsoft,d2beaf2e-cce4-41e6-926b-a1274dc3e3f9,1763100780,"RZDMZ-SERVER-2819, RZDMZ-SERVER-2819.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.28.45,,d2f26ef8-b262-4576-861e-e415b389e31e,1763100781,RZDMZ-SERVER-2845,CentOS Linux,,runZero
198.51.29.6,,d6191fe2-c2d8-4f8d-b4bd-ede6b1fecb49,1763100782,RZDMZ-SERVER-296,CentOS Linux,,runZero
,Dell,db7855f0-279d-47a6-894b-f3b14b429b55,1763090750,RZHQ-SERVER-039,,,AzureAD
10.0.1.40,VMware,dc55d8a4-7020-4e34-8a0f-b1758fbef62c,1763100779,"RZHQ-SERVER-140.LOCALDOMAIN, RZHQ-SERVER-140",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.2.9,IBM,ded97d7d-cd28-48f9-98bb-a2a3f3f0831a,1763100780,RZHQ-SERVER-29,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.22,Microsoft,db9eb34d-2c5c-4c45-b653-d0e6c5766731,1763100780,RZHQ-SERVER-222,Microsoft Windows Server,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.2.28,Dell,daac9aa9-a0ab-410c-b7f0-1f725527632c,1763100780,RZHQ-SERVER-228,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.6,HP,da1fae2c-d93b-4f95-91e3-671b9b6293a7,1763100782,RZHQ-SERVER-36,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.37,VMware,d931b929-c9c7-48a3-927d-79ce8ec7dafc,1763100782,"RZHQ-SERVER-337.LOCALDOMAIN, RZHQ-SERVER-337",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.3.43,Dell,daf64c7f-a0d1-4100-831d-1ce185f13259,1763100782,RZHQ-SERVER-343,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.5.33,HP,d8bd425c-7643-4474-b467-10fc3cbf8706,1763100784,RZHQ-SERVER-533,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.5.46,Proxmox,dbf12b9a-f98b-413d-9221-1d91a608cd83,1763100785,"RZHQ-SERVER-546.LOCALDOMAIN, RZHQ-SERVER-546",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.6.15,Intel,dd122817-a6db-4ace-a989-7495512b83ff,1763100786,RZHQ-SERVER-615,Ubuntu Linux,22.04,runZero
10.0.6.45,HP,dbaa2804-94c6-4679-aa90-df21644b181a,1763100786,RZHQ-SERVER-645,,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.10.42,Proxmox,dd36a325-b364-4a99-84d1-80129f5032cd,1763100778,,Debian Linux,12,runZero
10.0.11.44,VMware,d85971f1-8c03-4559-ab5e-d09d5c42f56a,1763100778,"RZDC-SERVER-1144.LOCALDOMAIN, RZDC-SERVER-1144",Ubuntu Linux,,"AzureAD, Nessus, runZero"
10.0.13.9,SUSE,db1956a1-9699-40d7-90c9-0e71288087c1,1763100780,RZDC-SERVER-139,,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.13.11,Microsoft,db69f46e-4582-4049-bd6b-1b9b67f57420,1763100781,"RZDC-SERVER-1311, RZDC-SERVER-1311.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.13.27,IBM,dca7dc4a-0e5b-4db9-b262-cec4d6753b16,1763100781,RZDC-SERVER-1327,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.13.45,IBM,dd1c7ad7-ea77-41b5-a2f4-d5dc34b86d08,1763100781,RZDC-SERVER-1345,Ubuntu Linux,22.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.19,Proxmox,db5968bc-030e-42fb-af67-acfbcb46871b,1763100782,,Debian Linux,12,"Nessus, runZero"
10.0.14.22,IBM,db687139-2740-4d85-bae5-29be1b557b72,1763100782,RZDC-SERVER-1422,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.15.13,Dell,d943eec7-2818-4dd1-8858-792d2612b9ae,1763100783,"RZDC-SERVER-1513, RZDC-SERVER-1513.LOCALDOMAIN",Ubuntu Linux,,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.15.50,Proxmox,dd18a854-7c7b-4820-9f11-51b3cacdc91e,1763100784,"RZDC-SERVER-1550.LOCALDOMAIN, RZDC-SERVER-1550",Debian Linux,12,runZero
10.0.19.8,Proxmox,d8865a43-fa06-4a11-b0d4-115a7bee7a40,1763100789,"RZDC-SERVER-198.LOCALDOMAIN, RZDC-SERVER-198",Debian Linux,12,"AzureAD, Nessus, runZero"
10.0.20.37,Dell,ddd4e109-194f-4268-8f52-695b2d3c6463,1763100778,RZBACNET-SERVER-2037,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
